candidate_id,first_name,last_name,party,status,votes,votes_avec_devolution,elu,elu_suppleant,position,guessed_sex,error_prob,election,circonscription,simplified_party,list_size,list_id,performance
2560,Jeroen,VAN LYSEBETTENS,GROEN,effectif,2872,2872,0,0,13,M,0.0006570302233903647,Chambre,Flandre orientale,GROEN,20,248,worse
2561,Imane,MAZOUZ,GROEN,effectif,5418,5418,0,0,14,F,0.008632279063185422,Chambre,Flandre orientale,GROEN,20,248,better
2562,Vincent,DE MAEYER,GROEN,effectif,2409,2409,0,0,15,M,0.0006354775479515684,Chambre,Flandre orientale,GROEN,20,248,worse
2563,Stefia,VANDENHOVEN,GROEN,effectif,4213,4213,0,0,16,F,0.0,Chambre,Flandre orientale,GROEN,20,248,better
2564,Benjamin,JACOBS,GROEN,effectif,2604,2604,0,0,17,M,0.0005707313233094258,Chambre,Flandre orientale,GROEN,20,248,worse
2565,Monika,DETHIER-NEUMANN,GROEN,effectif,4232,4232,0,0,18,F,0.0011507479861909697,Chambre,Flandre orientale,GROEN,20,248,better
2566,Dieter,EVERAERT,GROEN,effectif,2874,2874,0,0,19,M,0.0008748906386701893,Chambre,Flandre orientale,GROEN,20,248,better
2567,Riet,GILLIS,GROEN,effectif,5093,5093,0,0,20,F,0.006896551724137945,Chambre,Flandre orientale,GROEN,20,248,last
2568,Kathleen,PISMAN,GROEN,suppléant,4053,34354,0,1,1,F,0.00018382352941181956,Chambre,Flandre orientale,GROEN,11,261,equal
2569,Mustafa,TOKGOZ,GROEN,suppléant,3662,20229,0,1,2,M,0.00019264110961281222,Chambre,Flandre orientale,GROEN,11,261,equal
2570,Aline,WILLEN,GROEN,suppléant,2809,2809,0,1,3,F,1.5208200261573879e-05,Chambre,Flandre orientale,GROEN,11,261,worse
2571,Amadeo,DEBERSAQUES,GROEN,suppléant,1640,1640,0,1,4,M,0.0016694490818029983,Chambre,Flandre orientale,GROEN,11,261,worse
2572,Nele,MELKEBEKE,GROEN,suppléant,2928,2928,0,1,5,F,0.0006518904823989979,Chambre,Flandre orientale,GROEN,11,261,better
2573,Tijl,DE WITTE,GROEN,suppléant,1789,1789,0,1,6,M,0.0013245033112584403,Chambre,Flandre orientale,GROEN,11,261,worse
2574,Sophie,VANONCKELEN,GROEN,suppléant,2741,2741,0,1,7,F,0.00039272210732999024,Chambre,Flandre orientale,GROEN,11,261,better
2575,Georges,BALON-PERIN,GROEN,suppléant,1489,1489,0,1,8,M,0.002410438075162835,Chambre,Flandre orientale,GROEN,11,261,worse
2576,Christa,GRIJP,GROEN,suppléant,2579,2579,0,1,9,F,0.000904159132007254,Chambre,Flandre orientale,GROEN,11,261,better
2577,Philippe,WITTEVRONGEL,GROEN,suppléant,1625,1625,0,1,10,M,0.00028282970140980357,Chambre,Flandre orientale,GROEN,11,261,better
2578,Tine,HEYSE,GROEN,suppléant,4201,4201,0,1,11,F,0.0008375209380235837,Chambre,Flandre orientale,GROEN,11,261,last
2579,Steven,DE VUYST,PVDA,effectif,9203,27518,1,0,1,M,2.8865027133173626e-05,Chambre,Flandre orientale,PTB & PVDA,20,566,equal
2580,Sonja,WELVAERT,PVDA,effectif,4639,4639,0,0,2,F,0.0011778563015312216,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2581,Yüksel,KALAZ,PVDA,effectif,5356,5356,0,0,3,M,0.0,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2582,Matilde,DE COOMAN,PVDA,effectif,2953,2953,0,0,4,F,0.000611995104039198,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2583,Erik,DE VRIENDT,PVDA,effectif,2319,2319,0,0,5,M,0.000305157155935154,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2584,Inara,AKHATTOUT,PVDA,effectif,3190,3190,0,0,6,F,0.002777777777777768,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2585,Alen,PIVAC,PVDA,effectif,1748,1748,0,0,7,M,0.0025706940874036244,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2586,Debby,BURSSENS,PVDA,effectif,2556,2556,0,0,8,F,0.00595238095238082,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2587,Olaf,AUDOOREN,PVDA,effectif,1901,1901,0,0,9,M,0.003095975232198178,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2588,Justine,BEGEREM,PVDA,effectif,2322,2322,0,0,10,F,0.000526177321757415,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2589,Max,VANCAUWENBERGE,PVDA,effectif,1830,1830,0,0,11,M,0.004975852480608833,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2590,Lyvia,DISER,PVDA,effectif,2238,2238,0,0,12,F,0.0007194244604316058,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2591,Robin,TONNIAU,PVDA,effectif,1725,1725,0,0,13,M,0.013002687436636018,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2592,Lydia,IMBO,PVDA,effectif,2333,2333,0,0,14,F,3.456261016843154e-05,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2593,Mano,VASTIAU,PVDA,effectif,1663,1663,0,0,15,M,0.07053571428571437,Chambre,Flandre orientale,PTB & PVDA,20,566,worse
2594,Yuk Kit,YEUNG,PVDA,effectif,1951,1951,0,0,16,F,0.0,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2595,Alexander,VAN RANSBEECK,PVDA,effectif,1837,1837,0,0,17,M,0.00012410027302056648,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2596,Mia,PAUWELS,PVDA,effectif,2315,2315,0,0,18,F,4.6236360273566035e-05,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2597,Thomas,FIERS,PVDA,effectif,1719,1719,0,0,19,M,0.0007604425051147556,Chambre,Flandre orientale,PTB & PVDA,20,566,better
2598,Lydie,NEUFCOURT,PVDA,effectif,2342,2342,0,0,20,F,0.0015909090909091983,Chambre,Flandre orientale,PTB & PVDA,20,566,last
2599,Kasper,LIBEERT,PVDA,suppléant,1813,27465,0,1,1,M,0.0006591957811470373,Chambre,Flandre orientale,PTB & PVDA,11,579,equal
2600,Elke,BOONE,PVDA,suppléant,1722,1722,0,1,2,F,0.0009259259259259967,Chambre,Flandre orientale,PTB & PVDA,11,579,equal
2601,Marianne,NIMMEGEERS,PVDA,suppléant,1361,1361,0,1,3,F,2.9000638014031743e-05,Chambre,Flandre orientale,PTB & PVDA,11,579,worse
2602,Veerle,SEVERENS,PVDA,suppléant,1446,1446,0,1,4,F,0.004273504273504369,Chambre,Flandre orientale,PTB & PVDA,11,579,better
2603,Maarten,DE PAEPE,PVDA,suppléant,1141,1141,0,1,5,M,0.0003548616039743546,Chambre,Flandre orientale,PTB & PVDA,11,579,worse
2604,Christine,JACOBS,PVDA,suppléant,1364,1364,0,1,6,F,0.0001016271228272414,Chambre,Flandre orientale,PTB & PVDA,11,579,better
2605,Bruno,POPPE,PVDA,suppléant,1124,1124,0,1,7,M,0.0004915987626552543,Chambre,Flandre orientale,PTB & PVDA,11,579,worse
2606,Annick,FLORUS,PVDA,suppléant,1272,1272,0,1,8,F,0.001193802607334038,Chambre,Flandre orientale,PTB & PVDA,11,579,better
2607,Stefaan,ENGELS,PVDA,suppléant,1104,1104,0,1,9,M,0.011764705882352788,Chambre,Flandre orientale,PTB & PVDA,11,579,equal
2608,Jan,VANSTEENWINCKEL,PVDA,suppléant,1081,1081,0,1,10,M,0.0003228931223764331,Chambre,Flandre orientale,PTB & PVDA,11,579,equal
2609,Lydia,BRUGGEMAN,PVDA,suppléant,1609,1609,0,1,11,F,3.456261016843154e-05,Chambre,Flandre orientale,PTB & PVDA,11,579,last
2610,Pieter,DE CREM,CD&V,effectif,36118,42342,1,0,1,M,0.00040600893219655543,Chambre,Flandre orientale,CD&V,20,30,equal
2611,Leen,DIERICK,CD&V,effectif,18553,41250,1,0,2,F,0.001242236024844745,Chambre,Flandre orientale,CD&V,20,30,equal
2612,Stefaan,VERCAMER,CD&V,effectif,15096,15096,0,0,3,M,0.011764705882352788,Chambre,Flandre orientale,CD&V,20,30,equal
2613,Ilse,UYTTERSPROT,CD&V,effectif,11481,11481,0,0,4,F,0.002557544757033181,Chambre,Flandre orientale,CD&V,20,30,equal
2614,Eda,ÖZTÜRK,CD&V,effectif,5534,5534,0,0,5,F,0.0005020080321284093,Chambre,Flandre orientale,CD&V,20,30,worse
2615,Johanna,HUYLENBROECK,CD&V,effectif,5909,5909,0,0,6,F,3.625552896802109e-05,Chambre,Flandre orientale,CD&V,20,30,better
2616,Thomas,VAN ONGEVAL,CD&V,effectif,5598,5598,0,0,7,M,0.0007604425051147556,Chambre,Flandre orientale,CD&V,20,30,better
2617,Jef,VAN DER MYNSBRUGGE,CD&V,effectif,3133,3133,0,0,8,M,0.00040567951318459805,Chambre,Flandre orientale,CD&V,20,30,worse
2618,Geert,HERMANS,CD&V,effectif,3615,3615,0,0,9,M,0.014925373134328401,Chambre,Flandre orientale,CD&V,20,30,worse
2619,Ignace,MICHAUX,CD&V,effectif,3596,3596,0,0,10,M,0.11103678929765881,Chambre,Flandre orientale,CD&V,20,30,worse
2620,Griet,DE SMET,CD&V,effectif,4794,4794,0,0,11,F,0.009708737864077555,Chambre,Flandre orientale,CD&V,20,30,better
2621,Steven,LAMBERT,CD&V,effectif,3399,3399,0,0,12,M,2.8865027133173626e-05,Chambre,Flandre orientale,CD&V,20,30,worse
2622,Delphine,VERSCHELDE,CD&V,effectif,4314,4314,0,0,13,F,0.000486257254001643,Chambre,Flandre orientale,CD&V,20,30,better
2623,Maaike,DE BOM,CD&V,effectif,3687,3687,0,0,14,F,0.0014727540500736325,Chambre,Flandre orientale,CD&V,20,30,better
2624,Chris,VERVAET,CD&V,effectif,2519,2519,0,0,15,M,0.04049079754601237,Chambre,Flandre orientale,CD&V,20,30,worse
2625,Elsy,DE WILDE,CD&V,effectif,4028,4028,0,0,16,F,0.002666666666666817,Chambre,Flandre orientale,CD&V,20,30,better
2626,Sally,COSIJNS,CD&V,effectif,3894,3894,0,0,17,F,0.06903765690376562,Chambre,Flandre orientale,CD&V,20,30,better
2627,Sven,ROEGIERS,CD&V,effectif,3637,3637,0,0,18,M,0.00040749796251016157,Chambre,Flandre orientale,CD&V,20,30,better
2628,Isolde,COENS,CD&V,effectif,3776,3776,0,0,19,F,0.0019762845849802257,Chambre,Flandre orientale,CD&V,20,30,better
2629,Jenne,DE POTTER,CD&V,effectif,7643,7643,0,0,20,M,0.0,Chambre,Flandre orientale,CD&V,20,30,last
2630,Jan,BRIERS,CD&V,suppléant,9924,42342,0,1,1,M,0.0003228931223764331,Chambre,Flandre orientale,CD&V,11,44,equal
2631,Lore,BAETEN,CD&V,suppléant,4441,25404,0,1,2,F,0.00015693659761439882,Chambre,Flandre orientale,CD&V,11,44,equal
2632,Jan,DE NUL,CD&V,suppléant,3483,3483,0,1,3,M,0.0003228931223764331,Chambre,Flandre orientale,CD&V,11,44,equal
2633,Koenraad,DE CEUNINCK,CD&V,suppléant,2498,2498,0,1,4,M,0.032258064516129004,Chambre,Flandre orientale,CD&V,11,44,worse
2634,Laura,POLFLIET,CD&V,suppléant,3106,3106,0,1,5,F,0.00017795559701039299,Chambre,Flandre orientale,CD&V,11,44,better
2635,Els,VERTÉ,CD&V,suppléant,2315,2315,0,1,6,F,0.006849315068493178,Chambre,Flandre orientale,CD&V,11,44,worse
2636,Leen,PIENS,CD&V,suppléant,2417,2417,0,1,7,F,0.001242236024844745,Chambre,Flandre orientale,CD&V,11,44,equal
2637,Sara,WAEYTENS,CD&V,suppléant,2548,2548,0,1,8,F,0.0007971303308091926,Chambre,Flandre orientale,CD&V,11,44,better
2638,Noël,MORREELS,CD&V,suppléant,2079,2079,0,1,9,M,0.0022515810734744512,Chambre,Flandre orientale,CD&V,11,44,equal
2639,Frederik,DE BUCK,CD&V,suppléant,1966,1966,0,1,10,M,0.0005549389567147678,Chambre,Flandre orientale,CD&V,11,44,equal
2640,Koen,LOETE,CD&V,suppléant,4582,4582,0,1,11,M,0.002188183807439792,Chambre,Flandre orientale,CD&V,11,44,last
2641,Barbara,PAS,VLAAMS BELANG,effectif,41911,41911,1,0,1,F,3.82467681480092e-05,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2642,Ortwin,DEPOORTERE,VLAAMS BELANG,effectif,11219,40035,1,0,2,M,0.05555555555555558,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2643,Steven,CREYELMAN,VLAAMS BELANG,effectif,10617,40035,1,0,3,M,2.8865027133173626e-05,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2644,Pieter,DE SPIEGELEER,VLAAMS BELANG,effectif,10244,20375,1,0,4,M,0.00040600893219655543,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2645,Gabi,DE BOEVER,VLAAMS BELANG,effectif,8626,8626,0,0,5,M,0.08359133126934981,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2646,Michel,VAN BREMPT,VLAAMS BELANG,effectif,8852,8852,0,0,6,M,0.0001859543629759708,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2647,Annemie,PEETERS-MUYSHONDT,VLAAMS BELANG,effectif,8176,8176,0,0,7,F,0.02857142857142858,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2648,Paul,BEHEYT,VLAAMS BELANG,effectif,6973,6973,0,0,8,M,0.0004999005879512408,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2649,Sanne,PLANCKE,VLAAMS BELANG,effectif,9601,9601,0,0,9,F,0.0015243902439023849,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2650,Freyja,DE RIJCKE,VLAAMS BELANG,effectif,8320,8320,0,0,10,F,0.005586592178770999,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2651,Pedro,DE SMEIJTER,VLAAMS BELANG,effectif,6666,6666,0,0,11,M,0.00019896538002384112,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2652,Andre,BUYL,VLAAMS BELANG,effectif,6797,6797,0,0,12,M,0.0005117104946705808,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2653,Gunther,BUGGENHOUT,VLAAMS BELANG,effectif,7018,7018,0,0,13,M,0.002044989775051187,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2654,Christel,DE BRUECKER,VLAAMS BELANG,effectif,6931,6931,0,0,14,F,0.022034132204793222,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2655,Marita,MACHARIS,VLAAMS BELANG,effectif,6644,6644,0,0,15,F,0.008695652173912993,Chambre,Flandre orientale,VLAAMS BELANG,20,621,worse
2656,Caroline,PERSYN,VLAAMS BELANG,effectif,6926,6926,0,0,16,F,6.6448714881595095e-06,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2657,Els,VAN PUYVELDE,VLAAMS BELANG,effectif,7739,7739,0,0,17,F,0.006849315068493178,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2658,Melissa,SNAUWAERT,VLAAMS BELANG,effectif,6988,6988,0,0,18,F,1.4047706009545635e-05,Chambre,Flandre orientale,VLAAMS BELANG,20,621,better
2659,Geert,GOUBERT,VLAAMS BELANG,effectif,6285,6285,0,0,19,M,0.014925373134328401,Chambre,Flandre orientale,VLAAMS BELANG,20,621,equal
2660,Frans,WYMEERSCH,VLAAMS BELANG,effectif,8291,8291,0,0,20,M,0.006451612903225823,Chambre,Flandre orientale,VLAAMS BELANG,20,621,last
2661,Anneke,LUYCKX,VLAAMS BELANG,suppléant,7591,40035,0,1,1,F,0.02857142857142858,Chambre,Flandre orientale,VLAAMS BELANG,11,640,worse
2662,Johan,VAN NIEUWENHOVE,VLAAMS BELANG,suppléant,6149,40035,0,1,2,M,0.0024337097093696247,Chambre,Flandre orientale,VLAAMS BELANG,11,640,worse
2663,Daniël,DE KNIJF,VLAAMS BELANG,suppléant,4550,28024,0,1,3,M,0.00026544928674321344,Chambre,Flandre orientale,VLAAMS BELANG,11,640,worse
2664,Ibtisam,GARDABOU,VLAAMS BELANG,suppléant,4094,4094,0,1,4,F,0.004032258064516014,Chambre,Flandre orientale,VLAAMS BELANG,11,640,worse
2665,Guy,D'HAESELEER,VLAAMS BELANG,suppléant,11633,11633,0,1,5,M,0.0007706037713479663,Chambre,Flandre orientale,VLAAMS BELANG,11,640,better
2666,Angel,DHOOGHE,VLAAMS BELANG,suppléant,4369,4369,0,1,6,M,0.16161998485995455,Chambre,Flandre orientale,VLAAMS BELANG,11,640,worse
2667,Koen,DE COCK,VLAAMS BELANG,suppléant,4374,4374,0,1,7,M,0.002188183807439792,Chambre,Flandre orientale,VLAAMS BELANG,11,640,equal
2668,Kelly,ANTHOONS,VLAAMS BELANG,suppléant,4391,4391,0,1,8,F,0.014093137254902022,Chambre,Flandre orientale,VLAAMS BELANG,11,640,better
2669,Anita,DE BRUYN,VLAAMS BELANG,suppléant,4499,4499,0,1,9,F,3.733851094023244e-05,Chambre,Flandre orientale,VLAAMS BELANG,11,640,better
2670,Timothy,JANSSENS,VLAAMS BELANG,suppléant,4236,4236,0,1,10,M,0.00029308323563881356,Chambre,Flandre orientale,VLAAMS BELANG,11,640,better
2671,Wouter,BRACKE,VLAAMS BELANG,suppléant,5443,5443,0,1,11,M,0.0006203473945409765,Chambre,Flandre orientale,VLAAMS BELANG,11,640,last
2672,Anneleen,VAN BOSSUYT,N-VA,effectif,37510,37510,1,0,1,F,0.0027173913043477826,Chambre,Flandre orientale,N-VA,20,365,equal
2673,Christoph,D'HAESE,N-VA,effectif,31370,36338,1,0,2,M,0.00390625,Chambre,Flandre orientale,N-VA,20,365,equal
2674,Peter,BUYSROGGE,N-VA,effectif,11724,36338,1,0,3,M,0.00018152114721359247,Chambre,Flandre orientale,N-VA,20,365,worse
2675,Kathleen,DEPOORTER,N-VA,effectif,14794,36338,1,0,4,F,0.00018382352941181956,Chambre,Flandre orientale,N-VA,20,365,better
2676,Tomas,ROGGEMAN,N-VA,effectif,9616,28254,1,0,5,M,0.0003900156006240163,Chambre,Flandre orientale,N-VA,20,365,worse
2677,Veerle,BAEYENS,N-VA,effectif,12698,12698,0,0,6,F,0.004273504273504369,Chambre,Flandre orientale,N-VA,20,365,better
2678,Bart,VERMAERCKE,N-VA,effectif,7405,7405,0,0,7,M,0.0014388489208632116,Chambre,Flandre orientale,N-VA,20,365,worse
2679,Manu,DIERICX,N-VA,effectif,6422,6422,0,0,8,M,0.014574898785425172,Chambre,Flandre orientale,N-VA,20,365,worse
2680,Lotte,PEETERS,N-VA,effectif,9148,9148,0,0,9,F,0.00013915947676035323,Chambre,Flandre orientale,N-VA,20,365,better
2681,Michael,ALLY,N-VA,effectif,6709,6709,0,0,10,M,0.0003765748899864363,Chambre,Flandre orientale,N-VA,20,365,worse
2682,Caroline,DE BRUYN,N-VA,effectif,7705,7705,0,0,11,F,6.6448714881595095e-06,Chambre,Flandre orientale,N-VA,20,365,better
2683,Debbie,VLAEMINCK,N-VA,effectif,7433,7433,0,0,12,F,0.005347593582887611,Chambre,Flandre orientale,N-VA,20,365,equal
2684,Hilde,RAMAN,N-VA,effectif,7775,7775,0,0,13,F,0.005181347150259197,Chambre,Flandre orientale,N-VA,20,365,better
2685,Maarten,BLOMMAERT,N-VA,effectif,7396,7396,0,0,14,M,0.0003548616039743546,Chambre,Flandre orientale,N-VA,20,365,equal
2686,Anita,BULTYNCK,N-VA,effectif,6411,6411,0,0,15,F,3.733851094023244e-05,Chambre,Flandre orientale,N-VA,20,365,worse
2687,Klaas,DE SMEDT,N-VA,effectif,5859,5859,0,0,16,M,0.001607717041800627,Chambre,Flandre orientale,N-VA,20,365,worse
2688,Kim,ALUWÉ,N-VA,effectif,5945,5945,0,0,17,F,0.0,Chambre,Flandre orientale,N-VA,20,365,worse
2689,Saskia,DE LEEUW,N-VA,effectif,7690,7690,0,0,18,F,0.000889679715302405,Chambre,Flandre orientale,N-VA,20,365,better
2690,Louis,IDE,N-VA,effectif,7989,7989,0,0,19,M,0.0003833620854896136,Chambre,Flandre orientale,N-VA,20,365,better
2691,Siegfried,BRACKE,N-VA,effectif,13085,13085,0,0,20,M,0.0009871668311943749,Chambre,Flandre orientale,N-VA,20,365,last
2692,Ward,VRANKEN,N-VA,suppléant,7955,36338,0,1,1,M,0.002777777777777768,Chambre,Flandre orientale,N-VA,11,379,equal
2693,Caroline,CROO,N-VA,suppléant,5644,36338,0,1,2,F,6.6448714881595095e-06,Chambre,Flandre orientale,N-VA,11,379,equal
2694,Bernard,VAN DER STOCK,N-VA,suppléant,3745,36338,0,1,3,M,0.00023473308377497393,Chambre,Flandre orientale,N-VA,11,379,worse
2695,Heidi,VAN GAEVER,N-VA,suppléant,4446,14221,0,1,4,F,0.08817701453104365,Chambre,Flandre orientale,N-VA,11,379,equal
2696,Katleen,DE KESEL,N-VA,suppléant,4254,4254,0,1,5,F,0.0011961722488039728,Chambre,Flandre orientale,N-VA,11,379,equal
2697,Jelle,TILLIEU,N-VA,suppléant,3381,3381,0,1,6,M,0.021561771561771637,Chambre,Flandre orientale,N-VA,11,379,worse
2698,Dieter,VERSCHEURE,N-VA,suppléant,3268,3268,0,1,7,M,0.0008748906386701893,Chambre,Flandre orientale,N-VA,11,379,worse
2699,Lena,VAN DER GUCHT,N-VA,suppléant,4596,4596,0,1,8,F,1.4084110306789022e-05,Chambre,Flandre orientale,N-VA,11,379,better
2700,Maxime,CALLAERT,N-VA,suppléant,3805,3805,0,1,9,M,0.006914169248626756,Chambre,Flandre orientale,N-VA,11,379,better
2701,Laura,PEETERS,N-VA,suppléant,4211,4211,0,1,10,F,0.00017795559701039299,Chambre,Flandre orientale,N-VA,11,379,better
2702,Bob,CAMMAERT,N-VA,suppléant,3970,3970,0,1,11,M,0.001225490196078427,Chambre,Flandre orientale,N-VA,11,379,last
2703,Alexander,DE CROO,Open Vld,effectif,80283,80283,1,0,1,M,0.00012410027302056648,Chambre,Flandre orientale,Open Vld,20,410,equal
2704,Katja,GABRIËLS,Open Vld,effectif,12990,35670,1,0,2,F,0.0060240963855420215,Chambre,Flandre orientale,Open Vld,20,410,worse
2705,Egbert,LACHAERT,Open Vld,effectif,14637,27393,1,0,3,M,0.0,Chambre,Flandre orientale,Open Vld,20,410,better
2706,Veli,YÜKSEL,Open Vld,effectif,11272,11272,0,0,4,M,0.0034364261168383647,Chambre,Flandre orientale,Open Vld,20,410,equal
2707,Rik,DAELMAN,Open Vld,effectif,5146,5146,0,0,5,M,0.0007930214115779988,Chambre,Flandre orientale,Open Vld,20,410,worse
2708,Tineke,VAN HOOLAND,Open Vld,effectif,8521,8521,0,0,6,F,0.011764705882352788,Chambre,Flandre orientale,Open Vld,20,410,better
2709,Tess,MINNENS,Open Vld,effectif,6146,6146,0,0,7,F,9.51565324960324e-05,Chambre,Flandre orientale,Open Vld,20,410,worse
2710,Andy,DE COCK,Open Vld,effectif,4864,4864,0,0,8,M,0.01381966470321705,Chambre,Flandre orientale,Open Vld,20,410,worse
2711,Lode,BRUNEEL,Open Vld,effectif,4626,4626,0,0,9,M,0.0019379844961240345,Chambre,Flandre orientale,Open Vld,20,410,worse
2712,Janna,BAUTERS,Open Vld,effectif,6505,6505,0,0,10,F,0.00028843380444198985,Chambre,Flandre orientale,Open Vld,20,410,better
2713,Eveline,HOSTE,Open Vld,effectif,6994,6994,0,0,11,F,8.22165584147827e-05,Chambre,Flandre orientale,Open Vld,20,410,better
2714,Stijn,PLUYM,Open Vld,effectif,3559,3559,0,0,12,M,0.0003880481179667772,Chambre,Flandre orientale,Open Vld,20,410,worse
2715,Katty,DE JAEGHER-MORTELMANS,Open Vld,effectif,3786,3786,0,0,13,F,0.0011709601873536313,Chambre,Flandre orientale,Open Vld,20,410,worse
2716,Vicky,VAN HYFTE,Open Vld,effectif,4209,4209,0,0,14,F,0.044776119402985204,Chambre,Flandre orientale,Open Vld,20,410,worse
2717,Sofie,COPPENS,Open Vld,effectif,5119,5119,0,0,15,F,0.00034916201117318746,Chambre,Flandre orientale,Open Vld,20,410,better
2718,Victor,CATRY,Open Vld,effectif,3050,3050,0,0,16,M,0.0010088894369275625,Chambre,Flandre orientale,Open Vld,20,410,worse
2719,Eva,WILLEMS,Open Vld,effectif,4985,4985,0,0,17,F,0.00025357015248783643,Chambre,Flandre orientale,Open Vld,20,410,better
2720,Walter,GOVAERT,Open Vld,effectif,4285,4285,0,0,18,M,0.00019293845263357312,Chambre,Flandre orientale,Open Vld,20,410,better
2721,Caroline,DE PADT,Open Vld,effectif,8476,8476,0,0,19,F,6.6448714881595095e-06,Chambre,Flandre orientale,Open Vld,20,410,better
2722,Mathias,DE CLERCQ,Open Vld,effectif,17856,17856,1,0,20,M,0.002942403039710828,Chambre,Flandre orientale,Open Vld,20,410,last
2723,Robby,DE CALUWÉ,Open Vld,suppléant,5218,35670,0,1,1,M,0.002044989775051187,Chambre,Flandre orientale,Open Vld,11,424,worse
2724,Tania,DE JONGE,Open Vld,suppléant,7579,35670,0,1,2,F,9.879470460383288e-05,Chambre,Flandre orientale,Open Vld,11,424,better
2725,Heidi,BAUER,Open Vld,suppléant,2791,24488,0,1,3,F,0.08817701453104365,Chambre,Flandre orientale,Open Vld,11,424,worse
2726,Daan,VANHEEL,Open Vld,suppléant,2359,2359,0,1,4,M,0.0014406256431364062,Chambre,Flandre orientale,Open Vld,11,424,worse
2727,Johan,DE BLEECKER,Open Vld,suppléant,2987,2987,0,1,5,M,0.0024337097093696247,Chambre,Flandre orientale,Open Vld,11,424,equal
2728,Jean-Pierre,SPRANGERS,Open Vld,suppléant,2364,2364,0,1,6,M,5.005380784406377e-06,Chambre,Flandre orientale,Open Vld,11,424,worse
2729,Dries,VAN HECKE,Open Vld,suppléant,2199,2199,0,1,7,M,0.00030487804878043256,Chambre,Flandre orientale,Open Vld,11,424,worse
2730,Ann,VAN DEN DRIESSCHE,Open Vld,suppléant,3157,3157,0,1,8,F,0.0013908205841446364,Chambre,Flandre orientale,Open Vld,11,424,better
2731,Bart,MARCOEN,Open Vld,suppléant,2385,2385,0,1,9,M,0.0014388489208632116,Chambre,Flandre orientale,Open Vld,11,424,better
2732,Mieke,BOUVE,Open Vld,suppléant,3598,3598,0,1,10,F,0.0046948356807512415,Chambre,Flandre orientale,Open Vld,11,424,better
2733,Ine,SOMERS,Open Vld,suppléant,4292,4292,0,1,11,F,0.000731528895391409,Chambre,Flandre orientale,Open Vld,11,424,last
2734,Yves,GILLES,Wallonie insoumise,effectif,403,403,0,0,1,M,0.0009233674447020057,Parlement wallon,Nivelles,Autres,1,666,last
2735,Agnès,LARCIN,Wallonie insoumise,suppléant,124,124,0,0,1,F,0.0011033548542151994,Parlement wallon,Nivelles,Autres,4,667,equal
